CSG518-1,CSG518-2,CSG518-3,CSG518-4,CSG518-5,CSG518-6,CSG518-7,CSG518-8,grid
-82,-81,-74,-82,-50,-76,-76,-87,F03
-83,-87,-74,-81,-50,-78,-75,-82,F03
-81,-89,-72,-79,-50,-85,-74,-86,F03
-82,-82,-78,-81,-50,-80,-77,-90,F03
-81,-84,-75,-81,-50,-79,-79,-88,F03
-83,-84,-72,-79,-50,-78,-85,-84,F03
-79,-80,-75,-79,-51,-79,-85,-86,F03
-81,-80,-74,-79,-51,-79,-86,-85,F03
-80,-83,-73,-78,-50,-79,-83,-87,F03
-79,-84,-75,-86,-50,-75,-78,-87,F03
-77,-83,-77,-79,-51,-77,-80,-90,F03
-81,-82,-75,-80,-50,-79,-76,-87,F03
-82,-86,-76,-82,-50,-79,-78,-86,F03
-80,-87,-76,-80,-50,-80,-77,-88,F03
-80,-84,-76,-83,-51,-78,-77,-88,F03
-81,-84,-75,-81,-51,-79,-76,-89,F03
-79,-85,-73,-80,-50,-78,-77,-89,F03
-80,-85,-72,-81,-50,-78,-76,-88,F03
-81,-84,-75,-80,-50,-78,-74,-85,F03
-78,-86,-74,-80,-50,-76,-76,-87,F03
-76,-80,-76,-82,-50,-79,-75,-90,F03
-69,-83,-74,-77,-67,-80,-71,-78,F04
-70,-82,-72,-75,-63,-75,-70,-82,F04
-67,-78,-70,-76,-65,-74,-71,-79,F04
-73,-78,-71,-76,-67,-74,-69,-80,F04
-68,-78,-73,-78,-62,-75,-71,-78,F04
-71,-79,-70,-76,-67,-72,-70,-88,F04
-70,-77,-70,-74,-68,-73,-69,-82,F04
-69,-79,-70,-75,-65,-74,-68,-79,F04
-70,-78,-71,-75,-65,-73,-70,-80,F04
-71,-79,-70,-76,-65,-74,-71,-79,F04
-71,-75,-70,-76,-66,-75,-71,-80,F04
-72,-77,-70,-76,-66,-70,-69,-79,F04
-70,-77,-71,-76,-68,-75,-75,-79,F04
-71,-77,-71,-76,-66,-74,-70,-79,F04
-71,-77,-69,-76,-68,-74,-71,-79,F04
-69,-78,-72,-76,-64,-75,-72,-78,F04
-75,-77,-70,-75,-66,-75,-72,-79,F04
-66,-77,-72,-77,-66,-76,-72,-79,F04
-71,-79,-71,-75,-67,-74,-70,-79,F04
-70,-79,-72,-76,-66,-80,-69,-79,F04
-70,-79,-72,-76,-65,-75,-70,-80,F04
-71,-79,-72,-75,-66,-74,-71,-79,F04
-71,-78,-71,-76,-65,-74,-70,-80,F04
-70,-79,-71,-76,-65,-74,-68,-79,F04
-67,-79,-70,-76,-64,-73,-71,-79,F04
-71,-78,-70,-75,-65,-75,-70,-79,F04
-71,-78,-71,-76,-66,-72,-70,-79,F04
-71,-79,-70,-76,-67,-73,-65,-80,F04
-72,-78,-71,-77,-66,-74,-67,-80,F04
-71,-78,-71,-76,-68,-75,-68,-78,F04
-72,-77,-72,-74,-69,-75,-71,-81,F04
-70,-78,-72,-76,-65,-72,-71,-76,F04
-62,-74,-69,-74,-65,-85,-67,-63,F05
-64,-76,-69,-77,-61,-85,-66,-63,F05
-65,-75,-68,-78,-63,-84,-65,-63,F05
-65,-75,-68,-78,-64,-83,-65,-63,F05
-64,-75,-69,-74,-69,-84,-65,-63,F05
-64,-74,-69,-77,-68,-83,-65,-63,F05
-64,-74,-68,-77,-62,-84,-66,-63,F05
-65,-75,-68,-77,-69,-81,-62,-63,F05
-65,-74,-71,-78,-70,-84,-63,-64,F05
-64,-74,-68,-77,-69,-84,-64,-64,F05
-65,-75,-68,-77,-69,-82,-66,-63,F05
-64,-74,-68,-77,-68,-83,-65,-63,F05
-62,-74,-69,-77,-65,-82,-65,-63,F05
-63,-73,-68,-76,-69,-85,-65,-64,F05
-64,-75,-68,-81,-70,-82,-62,-64,F05
-64,-75,-69,-77,-68,-82,-65,-60,F05
-64,-75,-68,-80,-67,-83,-65,-63,F05
-66,-74,-70,-77,-65,-84,-69,-61,F05
-65,-74,-69,-78,-66,-84,-67,-60,F05
-64,-74,-70,-79,-67,-81,-64,-63,F05
-64,-75,-68,-78,-65,-82,-65,-60,F05
-65,-72,-67,-77,-66,-82,-67,-64,F05
-65,-74,-70,-77,-67,-82,-65,-63,F05
-64,-74,-69,-77,-67,-82,-65,-57,F05
-65,-74,-71,-76,-69,-80,-65,-62,F05
-63,-75,-71,-77,-67,-83,-63,-63,F05
-64,-74,-70,-76,-64,-83,-65,-63,F05
-63,-74,-70,-78,-66,-82,-63,-64,F05
-67,-77,-68,-77,-67,-81,-64,-63,F05
-64,-74,-69,-77,-68,-80,-66,-64,F05
-63,-75,-68,-77,-65,-85,-65,-63,F05
-61,-76,-67,-77,-69,-86,-69,-64,F05
-67,-85,-84,-89,-68,-96,-74,-82,F06
-63,-81,-72,-87,-67,-94,-73,-81,F06
-64,-81,-74,-90,-65,-93,-71,-79,F06
-63,-81,-74,-89,-66,-95,-73,-80,F06
-65,-82,-74,-91,-65,-96,-77,-81,F06
-65,-82,-74,-89,-66,-96,-80,-76,F06
-64,-80,-75,-88,-66,-92,-77,-79,F06
-64,-80,-74,-88,-65,-95,-77,-80,F06
-65,-81,-77,-91,-66,-96,-74,-80,F06
-65,-81,-74,-89,-66,-91,-78,-79,F06
-64,-81,-78,-88,-65,-94,-75,-78,F06
-64,-81,-74,-89,-66,-90,-75,-79,F06
-64,-81,-76,-89,-66,-96,-73,-80,F06
-64,-83,-76,-91,-65,-93,-79,-79,F06
-64,-81,-75,-90,-66,-93,-78,-80,F06
-64,-80,-73,-88,-68,-95,-78,-78,F06
-63,-81,-76,-89,-67,-94,-80,-79,F06
-65,-81,-74,-89,-65,-93,-75,-79,F06
-64,-80,-74,-89,-69,-93,-75,-80,F06
-63,-85,-75,-88,-66,-94,-72,-81,F06
-64,-80,-74,-89,-65,-93,-72,-78,F06
-63,-81,-74,-92,-66,-92,-75,-78,F06
-64,-81,-75,-84,-66,-94,-71,-81,F06
-65,-81,-74,-93,-66,-93,-74,-79,F06
-65,-80,-74,-86,-67,-92,-73,-81,F06
-63,-81,-76,-90,-67,-89,-73,-82,F06
-64,-81,-74,-89,-67,0,-72,-79,F06
-64,-81,-75,-87,-67,0,-73,-80,F06
-63,-79,-75,-88,-66,0,-73,-78,F06
-65,-81,-75,-89,-65,0,-73,-79,F06
-67,-79,-76,-86,-64,0,-75,-80,F06
-64,-80,-73,-90,-63,0,-71,-82,F06
-62,-86,-82,-79,-71,-88,-77,-76,F07
-63,-91,-82,-78,-68,-88,-77,-75,F07
-67,-84,-82,-81,-69,-88,-77,-79,F07
-64,-88,-82,-86,-70,-92,-78,-73,F07
-65,-90,-78,-86,-71,-92,-77,-72,F07
-64,-90,-80,-89,-69,-93,-79,-72,F07
-65,-87,-75,-84,-72,-92,-77,-73,F07
-66,-89,-79,-86,-71,-95,-78,-71,F07
-65,-88,-78,-88,-70,-92,-81,-73,F07
-65,-87,-77,-87,-68,-94,-79,-74,F07
-65,-87,-79,-86,-70,-95,-79,-73,F07
-64,-89,-76,-86,-70,-92,-80,-73,F07
-64,-88,-76,-86,-70,-93,-76,-73,F07
-64,-87,-77,-86,-70,-93,-77,-74,F07
-65,-89,-86,-86,-71,-94,-75,-72,F07
-65,-87,-79,-86,-70,-94,-82,-72,F07
-65,-88,-78,-86,-68,-91,-81,-73,F07
-66,-90,-80,-87,-68,-93,-77,-72,F07
-66,-89,-78,-89,-69,-96,-79,-71,F07
-65,-88,-82,-86,-70,-92,-78,-71,F07
-65,-91,-79,-86,-72,-93,-76,-73,F07
-64,-89,-79,-85,-68,-93,-78,-72,F07
-68,-86,-80,-87,-69,-94,-78,-72,F07
-75,-88,-78,-85,-72,-92,-79,-72,F07
-65,-83,-78,-85,-70,-93,-78,-75,F07
-66,-86,-81,-86,-70,-94,-77,-74,F07
-63,-88,-81,-86,-70,-90,-79,-73,F07
-65,-88,-81,-86,-71,-93,-77,-73,F07
-62,-91,-80,-88,-71,-93,-78,-70,F07
-65,-88,-78,-88,-71,-95,-76,-74,F07
-63,-89,-78,-89,-72,-92,-77,-72,F07
