CSG518-1,CSG518-2,CSG518-3,CSG518-4,CSG518-5,CSG518-6,CSG518-7,CSG518-8,grid
-54,-68,-75,-85,-53,-78,-68,-79,E06
-52,-70,-74,-82,-54,-77,-68,-77,E06
-55,-69,-74,-82,-53,-78,-68,-77,E06
-53,-69,-73,-82,-54,-78,-69,-77,E06
-57,-74,-69,-82,-70,-84,-72,-71,E07
-57,-74,-69,-82,-70,-84,-72,-71,E07
-58,-74,-68,-82,-68,-83,-71,-73,E07
-58,-74,-68,-82,-68,-83,-71,-73,E07
-59,-75,-67,-79,-71,-82,-71,-72,E07
-57,-74,-66,-81,-70,-85,-71,-72,E07
-56,-74,-73,-83,-71,-84,-70,-71,E07
-56,-74,-73,-83,-71,-84,-70,-71,E07
-58,-75,-68,-79,-71,-83,-72,-70,E07
-55,-72,-67,-82,-71,-85,-67,-70,E07
-56,-71,-70,-83,-69,-83,-64,-70,E07
-56,-72,-66,-82,-70,-85,-69,-71,E07
-57,-72,-69,-82,-70,-79,-71,-71,E07
-57,-72,-69,-82,-70,-79,-71,-71,E07
-56,-72,-67,-80,-71,-83,-68,-71,E07
-55,-72,-69,-82,-71,-84,-70,-72,E07
-56,-73,-66,-81,-69,-86,-71,-72,E07
-56,-72,-69,-83,-69,-87,-70,-72,E07
-56,-72,-69,-83,-69,-87,-70,-72,E07
-56,-73,-67,-83,-67,-88,-70,-71,E07
-55,-73,-72,-83,-68,-86,-70,-72,E07
-53,-72,-70,-82,-65,-88,-69,-74,E07
-53,-72,-70,-82,-65,-88,-69,-74,E07
-56,-73,-69,-82,-69,-85,-70,-72,E07
-57,-71,-70,-82,-66,-86,-71,-72,E07
-56,-72,-68,-81,-69,-85,-67,-71,E07
-57,-73,-68,-81,-71,-88,-69,-71,E07
-57,-73,-68,-81,-71,-88,-69,-71,E07
-56,-72,-68,-87,-70,-88,-69,-72,E07
-57,-71,-67,-80,-71,-86,-70,-71,E07
-55,-71,-68,-82,-69,-84,-70,-71,E07
-55,-71,-68,-82,-69,-84,-70,-71,E07
-55,-71,-66,-81,-67,-84,-70,-72,E07
-56,-71,-65,-83,-70,-90,-71,-71,E07
-55,-70,-70,-83,-71,-86,-72,-72,E07
-54,-68,-72,-81,-68,-89,-71,-69,E07
-54,-68,-72,-81,-68,-89,-71,-69,E07
-58,-70,-70,-82,-66,-89,-72,-70,E07
-56,-70,-72,-83,-64,-85,-71,-70,E07
-58,-70,-72,-82,-70,-87,-71,-71,E07
-58,-70,-72,-82,-70,-87,-71,-71,E07
-57,-70,-71,-83,-67,-87,-69,-73,E07
-57,-71,-70,-83,-69,-86,-68,-83,E07
-56,-71,-69,-78,-70,-91,-78,-70,E07
-57,-70,-71,-82,-70,-86,-68,-70,E07
-57,-70,-71,-82,-70,-86,-68,-70,E07
-56,-72,-70,-82,-69,-88,-70,-71,E07
-56,-72,-71,-81,-68,-87,-69,-71,E07
-56,-72,-69,-83,-70,-87,-71,-71,E07
-56,-72,-69,-83,-70,-87,-71,-71,E07
-56,-73,-69,-82,-70,-87,-70,-71,E07
-56,-73,-69,-82,-70,-88,-68,-71,E07
-56,-72,-71,-80,-68,-89,-71,-71,E07
-56,-71,-71,-82,-69,-87,-71,-70,E07
-56,-71,-71,-82,-69,-87,-71,-70,E07
-56,-71,-69,-82,-66,-90,-71,-70,E07
-56,-71,-66,-82,-69,-88,-72,-67,E07
-55,-70,-67,-79,-69,-87,-71,-70,E07
-55,-70,-67,-79,-69,-87,-71,-70,E07
-55,-67,-81,-84,-76,-88,-78,-92,E08
-58,-66,-81,-85,-76,-88,-78,-94,E08
-58,-66,-81,-85,-76,-88,-78,-94,E08
-58,-66,-81,-84,-76,-86,-78,-95,E08
-57,-68,-82,-84,-76,-87,-77,-92,E08
-58,-67,-83,-83,-74,-89,-78,-92,E08
-58,-67,-79,-85,-71,-90,-76,-91,E08
-58,-67,-79,-85,-71,-90,-76,-91,E08
-59,-67,-82,-84,-76,-89,-77,-90,E08
-67,-66,-80,-85,-75,-88,-77,-94,E08
-58,-69,-82,-84,-77,-88,-79,-91,E08
-58,-69,-82,-84,-77,-88,-79,-91,E08
-58,-67,-83,-85,-74,-87,-78,-89,E08
-58,-67,-84,-86,-76,-87,-80,-90,E08
-59,-67,-83,-86,-74,-87,-83,-91,E08
-58,-68,-81,-84,-72,-90,-78,-93,E08
-58,-68,-81,-84,-72,-90,-78,-93,E08
-57,-66,-80,-86,-77,-87,-77,-89,E08
-57,-66,-86,-83,-75,-84,-80,-89,E08
-58,-68,-78,-85,-69,-86,-79,-87,E08
-58,-68,-78,-85,-69,-86,-79,-87,E08
-57,-68,-80,-86,-79,-84,-81,-88,E08
-57,-68,-77,-85,-71,-86,-81,-88,E08
-57,-62,-76,-85,-76,-87,-87,-89,E08
-57,-62,-76,-85,-76,-87,-87,-89,E08
-55,-67,-81,-87,-77,-86,-84,-86,E08
-57,-68,-77,-85,-72,-86,-83,-90,E08
-58,-68,-79,-86,-76,-81,-80,-87,E08
-58,-68,-78,-85,-76,-82,-81,-88,E08
-58,-68,-78,-85,-76,-82,-81,-88,E08
-57,-68,-77,-85,-74,-84,-79,-87,E08
-57,-67,-77,-85,-71,-82,-81,-86,E08
-57,-68,-78,-84,-73,-81,-81,-87,E08
-57,-67,-78,-86,-72,-84,-80,-88,E08
-57,-67,-78,-86,-72,-84,-80,-88,E08
-57,-67,-76,-87,-73,-82,-79,-89,E08
-57,-68,-76,-86,-71,-86,-84,-86,E08
-58,-68,-76,-85,-71,-87,-82,-89,E08
-58,-68,-76,-85,-71,-87,-82,-89,E08
-58,-68,-78,-86,-77,-88,-84,-90,E08
-58,-67,-73,-84,-72,-81,-75,-87,E08
-58,-68,-77,-86,-73,-86,-80,-87,E08
-58,-67,-76,-80,-70,-88,-81,-88,E08
-58,-67,-76,-80,-70,-88,-81,-88,E08
-57,-67,-77,-86,-75,-82,-82,-89,E08
-58,-66,-77,-87,-74,-82,-83,-87,E08
-58,-67,-75,-86,-74,-83,-85,-88,E08
-58,-67,-75,-86,-74,-83,-85,-88,E08
-59,-67,-76,-86,-77,-83,-84,-89,E08
-58,-67,-75,-86,-76,-86,-82,-87,E08
-58,-67,-75,-85,-74,-89,-83,-88,E08
-58,-67,-75,-85,-74,-89,-83,-88,E08
-56,-66,-77,-83,-75,-83,-81,-86,E08
-58,-67,-73,-85,-76,-84,-82,-89,E08
-57,-67,-74,-85,-76,-82,-83,-89,E08
-57,-67,-74,-85,-76,-82,-83,-89,E08
-57,-67,-75,-85,-75,-85,-81,-89,E08
-57,-67,-75,-85,-75,-85,-81,-89,E08
-58,-66,-78,-86,-73,-88,-80,-89,E08
-82,-89,-80,-85,-62,-78,-77,-81,F00
-78,-89,-87,-83,-63,-85,-78,-85,F00
-77,-96,-84,-84,-64,-83,-75,-83,F00
-77,-96,-84,-84,-64,-83,-75,-83,F00
-81,-91,-79,-86,-64,-85,-80,-82,F00
-81,-93,-79,-91,-65,-90,-80,-82,F00
-78,-92,-77,-86,-64,-82,-76,-81,F00
-79,-86,-78,-88,-64,-79,-73,-85,F00
-79,-86,-78,-88,-64,-79,-73,-85,F00
-77,-87,-79,-82,-64,-79,-79,-84,F00
-83,-91,-83,-84,-64,-84,-79,-82,F00
-79,-90,-78,-87,-64,-86,-80,-91,F00
-79,-90,-78,-87,-64,-86,-80,-91,F00
-81,-91,-80,-87,-64,-87,-75,-87,F00
-79,-92,-81,-85,-63,-83,-79,-86,F00
-83,-92,-86,-85,-62,-84,-83,-85,F00
-88,-92,-81,-85,-62,-85,-77,-82,F00
-88,-92,-81,-85,-62,-85,-77,-82,F00
-95,-94,-83,-86,-61,-82,-75,-86,F00
-93,-96,-83,-87,-61,-83,-77,-85,F00
-88,-90,-81,-89,-64,-86,-79,-83,F00
-88,-92,-82,-87,-64,-85,-75,-81,F00
-85,-94,-80,-84,-63,-88,-74,-82,F00
-85,-94,-80,-84,-63,-88,-74,-82,F00
-88,-97,-79,-88,-64,-87,-79,-88,F00
-80,-91,-79,-84,-65,-83,-76,-79,F00
-77,-95,-80,-81,-65,-82,-77,-81,F00
-77,-95,-80,-81,-65,-82,-77,-81,F00
-83,-92,-78,-81,-65,-82,-77,-83,F00
-82,-96,-85,-80,-67,-85,-78,-84,F00
-85,-93,-78,-81,-66,-86,-78,-87,F00
-83,-92,-79,-81,-68,-85,-80,-84,F00
-83,-92,-79,-81,-68,-85,-80,-84,F00
-86,-95,-77,-80,-69,-84,-78,-83,F00
-85,-90,-76,-81,-63,-84,-78,-88,F00
-84,-92,-79,-82,-61,-87,-79,-84,F00
-78,-88,-82,-85,-67,-80,-82,-93,F00
-78,-88,-82,-85,-67,-80,-82,-93,F00
-80,-89,-76,-94,-58,-71,-77,-82,F00
-86,-94,-81,-87,-61,-83,-80,-86,F00
-81,-93,-79,-91,-64,-87,-75,-87,F00
-81,-93,-79,-91,-64,-87,-75,-87,F00
-83,-91,-79,-89,-64,-90,-81,-91,F00
-85,-89,-84,-86,-64,-85,-78,-89,F00
-81,-95,-79,-94,-65,-85,-79,-88,F00
-81,-95,-79,-94,-65,-85,-79,-88,F00
-79,-95,-82,-91,-63,-86,-78,-86,F00
-82,-92,-81,-93,-65,-84,-79,-87,F00
-82,-93,-78,-86,-63,-88,-78,-88,F00
-80,-91,-77,-96,-69,-83,-76,-91,F00
-81,-89,-77,-92,-65,-91,-81,-85,F00
-81,-89,-77,-92,-65,-91,-81,-85,F00
-80,-90,-82,-87,-64,-91,-84,-80,F00
-81,-90,-74,-86,-60,-91,-83,-82,F00
-77,-87,-85,-85,-60,-92,-81,-83,F00
-77,-87,-85,-85,-60,-92,-81,-83,F00
-82,-96,-91,-91,-62,-76,-81,-79,F00
-90,-88,-77,-83,-63,-83,-84,-82,F00
-73,-76,-62,-82,-57,-74,-70,-86,F01
-74,-76,-62,-82,-58,-77,-82,-89,F01
-83,-78,-61,-83,-58,-75,-74,-87,F01
-79,-79,-62,-84,-59,-78,-74,-90,F01
-79,-79,-62,-84,-59,-78,-74,-90,F01
-81,-80,-62,-86,-58,-78,-75,-93,F01
-76,-80,-63,-86,-58,-80,-78,-88,F01
-81,-81,-62,-85,-58,-76,-71,-86,F01
-81,-81,-62,-85,-58,-76,-71,-86,F01
-79,-81,-62,-89,-58,-82,-73,-91,F01
-79,-79,-63,-85,-59,-77,-73,-87,F01
-79,-75,-63,-84,-56,-77,-76,-87,F01
-79,-75,-63,-84,-56,-77,-76,-87,F01
-78,-79,-64,-83,-57,-80,-75,-87,F01
-79,-85,-63,-85,-59,-79,-77,-85,F01
-80,-77,-63,-84,-58,-79,-75,-87,F01
-80,-79,-63,-86,-58,-78,-75,-88,F01
-80,-79,-63,-85,-58,-78,-76,-88,F01
-80,-79,-63,-85,-58,-78,-76,-88,F01
-80,-79,-64,-87,-57,-76,-75,-89,F01
-80,-80,-62,-87,-57,-78,-75,-83,F01
-73,-76,-63,-86,-63,-82,-69,-80,F01
-72,-76,-62,-87,-61,-79,-70,-81,F01
-73,-76,-61,-87,-60,-79,-71,-81,F01
-73,-76,-61,-87,-60,-79,-71,-81,F01
-71,-75,-62,-88,-60,-80,-69,-82,F01
-70,-78,-62,-89,-57,-88,-70,-81,F01
-71,-78,-62,-87,-59,-80,-70,-83,F01
-71,-78,-62,-87,-59,-80,-70,-83,F01
-71,-75,-61,-87,-60,-79,-71,-81,F01
-73,-77,-61,-87,-61,-76,-71,-84,F01
-72,-81,-61,-84,-61,-78,-71,-81,F01
-72,-81,-61,-84,-61,-78,-71,-81,F01
-73,-80,-61,-84,-57,-82,-70,-83,F01
-75,-78,-61,-84,-58,-90,-71,-81,F01
-73,-78,-60,-84,-58,-77,-72,-81,F01
-73,-77,-63,-84,-58,-80,-71,-81,F01
-73,-77,-63,-84,-58,-80,-71,-81,F01
-73,-78,-61,-86,-58,-87,-71,-82,F01
-72,-79,-62,-81,-58,-90,-70,-80,F01
-72,-79,-62,-81,-58,-90,-70,-80,F01
-73,-79,-61,-89,-56,-90,-71,-82,F01
-73,-78,-58,-86,-57,-89,-72,-82,F01
-74,-77,-60,-85,-57,-86,-71,-81,F01
-74,-77,-60,-85,-57,-86,-71,-81,F01
-74,-78,-57,-88,-57,-86,-70,-82,F01
-73,-78,-62,-81,-58,-82,-71,-82,F01
-73,-78,-62,-81,-58,-82,-71,-82,F01
-72,-77,-63,-82,-58,-85,-71,-80,F01
-74,-79,-60,-82,-57,-78,-72,-80,F01
-73,-78,-61,-82,-57,-82,-71,-82,F01
-73,-78,-61,-82,-57,-82,-71,-82,F01
-73,-78,-61,-83,-58,-88,-71,-81,F01
-73,-78,-61,-84,-57,-90,-71,-80,F01
-73,-78,-61,-84,-57,-90,-71,-80,F01
-75,-78,-61,-82,-58,-88,-68,-82,F01
-72,-78,-61,-84,-57,-84,-70,-81,F01
-73,-78,-67,-79,-55,-79,-76,-87,F02
-79,-80,-68,-76,-56,-79,-75,-89,F02
-79,-80,-68,-76,-56,-79,-75,-89,F02
-76,-81,-69,-79,-55,-79,-75,-88,F02
-75,-79,-69,-79,-55,-80,-78,-88,F02
-75,-79,-69,-79,-55,-80,-78,-88,F02
-77,-76,-67,-83,-54,-88,-77,-87,F02
-73,-78,-69,-81,-53,-87,-72,-84,F02
-73,-78,-69,-81,-53,-87,-72,-84,F02
-76,-78,-67,-79,-54,-88,-72,-84,F02
-75,-80,-67,-78,-53,-91,-75,-85,F02
-72,-81,-66,-78,-54,-90,-74,-83,F02
-72,-81,-66,-78,-54,-90,-74,-83,F02
-72,-81,-68,-81,-54,-88,-73,-84,F02
-74,-79,-67,-79,-54,-86,-73,-85,F02
-74,-79,-67,-79,-54,-86,-73,-85,F02
-75,-81,-68,-80,-55,-89,-74,-86,F02
-74,-81,-68,-80,-55,-83,-73,-86,F02
-74,-81,-68,-80,-55,-83,-73,-86,F02
-71,-82,-68,-80,-55,-88,-74,-84,F02
-74,-81,-68,-80,-61,-85,-72,-87,F02
-74,-81,-68,-80,-61,-85,-72,-87,F02
-73,-81,-67,-79,-67,-88,-74,-83,F02
-74,-80,-67,-79,-55,-88,-74,-84,F02
-74,-80,-67,-79,-55,-88,-74,-84,F02
-72,-78,-68,-79,-54,-84,-75,-81,F02
-76,-81,-68,-78,-54,-85,-73,-84,F02
-76,-81,-68,-78,-54,-85,-73,-84,F02
-76,-81,-67,-79,-54,-87,-74,-85,F02
-76,-82,-67,-83,-54,-86,-74,-83,F02
-76,-83,-67,-79,-54,-82,-74,-83,F02
-76,-83,-67,-79,-54,-82,-74,-83,F02
-75,-81,-67,-77,-54,-82,-73,-84,F02
-76,-80,-67,-79,-55,-83,-74,-85,F02
-75,-80,-68,-78,-55,-83,-75,-85,F02
-75,-80,-68,-78,-55,-83,-75,-85,F02
-74,-80,-67,-79,-54,-80,-74,-84,F02
-75,-81,-67,-76,-55,-81,-72,-86,F02
-75,-81,-67,-76,-55,-81,-72,-86,F02
-76,-86,-66,-76,-54,-79,-75,-85,F02
-75,-82,-67,-80,-54,-84,-74,-83,F02
-75,-82,-67,-80,-54,-84,-74,-83,F02
-75,-80,-68,-80,-54,-81,-72,-84,F02
-74,-82,-69,-79,-54,-85,-74,-83,F02
-74,-82,-69,-79,-54,-85,-74,-83,F02
-72,-80,-67,-79,-54,-82,-76,-83,F02
-75,-83,-68,-79,-54,-91,-74,-84,F02
-75,-83,-68,-79,-54,-91,-74,-84,F02
-74,-81,-67,-79,-54,-88,-75,-85,F02
-74,-83,-67,-78,-54,-90,-75,-81,F02
-74,-82,-68,-79,-54,-87,-74,-83,F02
-74,-82,-68,-79,-54,-87,-74,-83,F02
-76,-83,-69,-81,-54,-88,-72,-84,F02
-78,-83,-68,-78,-57,-87,-74,-85,F02
-78,-83,-68,-78,-57,-87,-74,-85,F02
-75,-84,-70,-79,-54,-87,-71,-82,F02
-72,-82,-68,-77,-54,-86,-73,-86,F02
-72,-82,-68,-77,-54,-86,-73,-86,F02
-72,-77,-74,-75,-53,-88,-76,-83,F03
-72,-77,-74,-75,-53,-88,-76,-83,F03
-71,-76,-76,-78,-51,-83,-77,-86,F03
-74,-80,-76,-74,-51,-81,-76,-86,F03
-70,-77,-76,-73,-48,-92,-76,-79,F03
-70,-77,-76,-73,-48,-92,-76,-79,F03
-72,-74,-73,-73,-51,-89,-79,-83,F03
-72,-76,-79,-76,-56,-89,-79,-82,F03
-72,-76,-79,-76,-56,-89,-79,-82,F03
-70,-79,-79,-75,-51,-87,-80,-81,F03
-68,-76,-77,-74,-51,-87,-80,-83,F03
-73,-76,-75,-75,-52,-90,-78,-87,F03
-73,-76,-75,-75,-52,-90,-78,-87,F03
-72,-77,-76,-72,-51,-85,-75,-88,F03
-70,-77,-75,-75,-51,-87,-76,-83,F03
-70,-77,-75,-75,-51,-87,-76,-83,F03
-72,-76,-75,-77,-53,-83,-73,-88,F03
-71,-76,-73,-76,-51,-79,-75,-91,F03
-75,-75,-77,-79,-51,-82,-78,-90,F03
-71,-75,-77,-77,-52,-83,-76,-88,F03
-71,-75,-77,-77,-52,-83,-76,-88,F03
-71,-77,-78,-73,-51,-84,-77,-87,F03
-71,-76,-80,-72,-50,-82,-78,-85,F03
-73,-75,-77,-74,-51,-89,-76,-88,F03
-73,-75,-77,-74,-51,-89,-76,-88,F03
-71,-74,-74,-75,-52,-86,-76,-93,F03
-70,-75,-76,-73,-49,-86,-75,-91,F03
-72,-76,-76,-74,-51,-81,-79,-78,F03
-70,-76,-81,-74,-50,-83,-77,-80,F03
-70,-76,-81,-74,-50,-83,-77,-80,F03
-83,-78,-72,-79,-50,-83,-82,-83,F03
-73,-79,-79,-72,-51,-86,-75,-84,F03
-77,-79,-74,-72,-52,-81,-79,-79,F03
-73,-77,-77,-74,-50,-85,-79,-78,F03
-73,-77,-77,-74,-50,-85,-79,-78,F03
-78,-77,-78,-79,-48,-84,-77,-83,F03
-76,-78,-73,-71,-50,-85,-80,-82,F03
-73,-76,-86,-84,-51,-79,-75,-81,F03
-80,-75,-71,-83,-56,-79,-68,-90,F03
-80,-75,-71,-83,-56,-79,-68,-90,F03
-81,-76,-65,-88,-50,-85,-73,-89,F03
-77,-80,-65,-76,-60,-94,-68,-78,F03
-81,-84,-63,-74,-61,-81,-69,-79,F03
-76,-82,-67,-77,-65,-85,-73,-85,F03
-80,-85,-67,-79,-61,-79,-73,-84,F03
-80,-85,-67,-79,-61,-79,-73,-84,F03
-82,-75,-67,-78,-65,-82,-72,-82,F03
-79,-80,-66,-75,-65,-80,-72,-81,F03
-80,-81,-66,-77,-58,-82,-72,-83,F03
-79,-85,-66,-75,-59,-79,-71,-84,F03
-78,-81,-66,-76,-58,-80,-72,-81,F03
-79,-83,-68,-76,-58,-80,-72,-82,F03
-77,-83,-65,-75,-57,-82,-75,-82,F03
-77,-83,-65,-75,-57,-82,-75,-82,F03
-77,-81,-66,-77,-60,-79,-71,-82,F03
-79,-78,-69,-76,-61,-80,-77,-82,F03
-76,-82,-69,-76,-58,-79,-73,-83,F03
-68,-74,-60,-77,-54,-75,-78,-66,F04
-70,-73,-62,-73,-52,-75,-72,-71,F04
-70,-73,-62,-73,-52,-75,-72,-71,F04
-67,-73,-60,-73,-54,-73,-74,-67,F04
-68,-74,-60,-74,-54,-74,-75,-74,F04
-71,-74,-62,-72,-55,-76,-71,-67,F04
-71,-74,-62,-72,-55,-76,-71,-67,F04
-69,-73,-61,-74,-54,-77,-75,-67,F04
-69,-73,-61,-74,-54,-77,-75,-67,F04
-70,-71,-62,-74,-73,-76,-72,-67,F04
-69,-74,-60,-75,-52,-75,-71,-67,F04
-69,-73,-61,-75,-53,-78,-72,-66,F04
-69,-73,-61,-75,-53,-78,-72,-66,F04
-68,-74,-60,-75,-53,-76,-72,-67,F04
-69,-73,-62,-74,-52,-74,-72,-66,F04
-69,-73,-61,-74,-55,-72,-74,-66,F04
-69,-73,-61,-74,-55,-72,-74,-66,F04
-68,-73,-61,-75,-54,-74,-68,-74,F04
-67,-73,-61,-75,-54,-76,-73,-66,F04
-69,-72,-61,-75,-53,-75,-74,-67,F04
-69,-72,-61,-75,-53,-75,-72,-65,F04
-67,-73,-62,-76,-53,-77,-74,-67,F04
-67,-73,-62,-76,-53,-77,-74,-67,F04
-68,-72,-60,-75,-54,-73,-70,-67,F04
-68,-71,-61,-75,-53,-75,-70,-67,F04
-67,-72,-61,-74,-61,-75,-73,-68,F04
-67,-72,-61,-74,-61,-75,-73,-68,F04
-68,-70,-61,-75,-52,-78,-70,-72,F04
-74,-73,-61,-80,-53,-78,-70,-67,F04
-68,-74,-60,-79,-54,-78,-71,-66,F04
-68,-74,-60,-79,-54,-78,-71,-66,F04
-67,-72,-61,-74,-54,-76,-72,-66,F04
-68,-72,-61,-77,-53,-77,-72,-66,F04
-69,-72,-60,-78,-55,-74,-69,-74,F04
-68,-73,-60,-77,-54,-75,-69,-64,F04
-69,-74,-59,-78,-52,-75,-72,-66,F04
-69,-74,-59,-78,-52,-75,-72,-66,F04
-68,-72,-60,-78,-52,-76,-73,-66,F04
-73,-72,-59,-74,-53,-75,-75,-67,F04
-68,-74,-61,-77,-52,-76,-72,-68,F04
-68,-74,-61,-77,-52,-76,-72,-68,F04
-67,-72,-60,-81,-53,-75,-70,-71,F04
-67,-74,-59,-78,-57,-73,-71,-67,F04
-67,-70,-60,-77,-56,-73,-70,-74,F04
-67,-70,-60,-77,-56,-73,-70,-74,F04
-68,-78,-59,-78,-56,-73,-71,-68,F04
-68,-78,-59,-78,-56,-73,-71,-68,F04
-73,-74,-62,-78,-54,-79,-82,-72,F04
-66,-69,-61,-80,-53,-77,-72,-73,F04
-67,-73,-63,-73,-51,-76,-73,-68,F04
-67,-73,-63,-73,-51,-76,-73,-68,F04
-68,-75,-62,-78,-52,-73,-74,-68,F04
-62,-73,-73,-76,-52,-75,-71,-67,F04
-67,-73,-62,-77,-55,-77,-72,-67,F04
-67,-73,-62,-77,-55,-77,-72,-67,F04
-67,-73,-59,-73,-55,-76,-73,-65,F04
-66,-72,-61,-75,-53,-75,-75,-67,F04
-69,-71,-60,-77,-54,-75,-75,-67,F04
-67,-74,-59,-74,-54,-74,-71,-65,F04
-78,-82,-72,-69,-64,-80,-74,-67,F05
-79,-82,-74,-74,-66,-79,-74,-67,F05
-78,-80,-78,-73,-66,-80,-77,-66,F05
-78,-80,-78,-73,-66,-80,-77,-66,F05
-75,-79,-76,-75,-67,-79,-74,-65,F05
-75,-81,-76,-75,-64,-83,-76,-67,F05
-75,-81,-74,-74,-66,-73,-74,-67,F05
-74,-81,-77,-74,-71,-79,-76,-77,F05
-74,-81,-77,-74,-71,-79,-76,-77,F05
-75,-82,-75,-70,-66,-80,-77,-65,F05
-75,-81,-74,-75,-68,-80,-75,-65,F05
-76,-81,-77,-74,-72,-79,-77,-66,F05
-76,-81,-76,-75,-69,-80,-77,-66,F05
-76,-81,-76,-75,-69,-80,-77,-66,F05
-75,-80,-74,-74,-69,-80,-76,-75,F05
-76,-76,-76,-72,-69,-78,-75,-66,F05
-77,-83,-73,-74,-69,-82,-77,-67,F05
-74,-76,-74,-76,-74,-78,-77,-67,F05
-74,-76,-74,-76,-74,-78,-77,-67,F05
-73,-80,-76,-73,-68,-81,-75,-67,F05
-74,-80,-74,-75,-72,-83,-79,-66,F05
-79,-81,-72,-75,-73,-81,-77,-66,F05
-75,-81,-76,-75,-73,-80,-77,-65,F05
-75,-81,-76,-75,-73,-80,-77,-65,F05
-74,-82,-77,-75,-73,-77,-75,-74,F05
-76,-81,-76,-74,-71,-80,-76,-65,F05
-76,-78,-78,-74,-68,-84,-77,-66,F05
-76,-80,-74,-77,-65,-81,-77,-67,F05
-76,-80,-74,-77,-65,-81,-77,-67,F05
-74,-81,-75,-73,-66,-79,-76,-67,F05
-77,-82,-75,-74,-68,-86,-76,-66,F05
-77,-81,-74,-75,-66,-83,-77,-74,F05
-77,-83,-73,-74,-66,-80,-76,-66,F05
-77,-83,-73,-74,-66,-80,-76,-66,F05
-73,-86,-75,-74,-74,-81,-80,-74,F05
-77,-83,-77,-73,-63,-79,-76,-66,F05
-72,-84,-73,-74,-70,-80,-78,-66,F05
-72,-84,-73,-74,-70,-80,-78,-66,F05
-72,-84,-76,-71,-67,-80,-77,-65,F05
-74,-85,-75,-74,-66,-82,-77,-67,F05
-76,-83,-75,-75,-67,-79,-75,-68,F05
-75,-82,-74,-74,-63,-81,-76,-67,F05
-72,-85,-76,-72,-69,-83,-74,-67,F05
-75,-83,-74,-74,-65,-82,-76,-67,F05
-75,-83,-74,-74,-65,-82,-76,-67,F05
-76,-85,-75,-75,-65,-80,-79,-66,F05
-77,-83,-77,-73,-68,-79,-75,-67,F05
-76,-84,-78,-74,-70,-80,-77,-66,F05
-71,-82,-76,-74,-68,-79,-76,-65,F05
-71,-82,-76,-74,-68,-79,-76,-65,F05
-69,-84,-76,-74,-71,-78,-76,-68,F05
-72,-82,-78,-73,-69,-79,-76,-66,F05
-74,-84,-76,-81,-69,-82,-76,-69,F05
-73,-84,-77,-73,-72,-80,-77,-66,F05
-73,-84,-77,-73,-72,-80,-77,-66,F05
-72,-83,-76,-74,-68,-81,-79,-66,F05
-79,-82,-78,-72,-71,-80,-76,-67,F05
-79,-82,-75,-74,-70,-79,-79,-67,F05
-79,-82,-75,-74,-70,-79,-79,-67,F05
-69,-69,-64,-90,-66,-90,-68,-70,F06
-68,-68,-63,-90,-67,-84,-69,-70,F06
-68,-68,-63,-90,-67,-84,-69,-70,F06
-66,-70,-64,-89,-66,-86,-69,-70,F06
-69,-68,-62,-83,-64,-88,-69,-70,F06
-69,-69,-62,-89,-64,-89,-68,-70,F06
-69,-63,-69,-92,-62,-91,-69,-70,F06
-69,-70,-63,-91,-66,-89,-69,-67,F06
-69,-70,-63,-91,-66,-89,-69,-67,F06
-67,-69,-63,-85,-65,-85,-68,-70,F06
-70,-68,-62,-87,-68,-81,-68,-70,F06
-70,-69,-62,-86,-65,-85,-68,-71,F06
-70,-69,-62,-86,-65,-85,-68,-71,F06
-69,-69,-63,-89,-64,-85,-68,-70,F06
-68,-68,-63,-90,-64,-93,-69,-70,F06
-70,-68,-61,-84,-66,-92,-68,-70,F06
-70,-68,-64,-86,-68,-92,-69,-69,F06
-70,-68,-64,-86,-68,-92,-69,-69,F06
-69,-68,-63,-91,-67,-93,-65,-70,F06
-69,-68,-63,-91,-67,-93,-65,-70,F06
-70,-68,-64,-87,-70,-90,-68,-69,F06
-70,-69,-64,-86,-79,-81,-68,-72,F06
-69,-69,-63,-88,-71,-80,-69,-71,F06
-69,-69,-63,-88,-71,-80,-69,-71,F06
-67,-68,-65,-85,-72,-80,-68,-69,F06
-69,-68,-61,-84,-68,-82,-68,-70,F06
-69,-68,-63,-88,-67,-81,-65,-68,F06
-69,-68,-63,-88,-67,-81,-65,-68,F06
-69,-68,-64,-87,-70,-82,-68,-69,F06
-69,-68,-64,-87,-70,-82,-68,-69,F06
-71,-69,-65,-86,-70,-82,-69,-70,F06
-70,-66,-64,-87,-68,-80,-70,-70,F06
-69,-64,-63,-87,-69,-81,-66,-71,F06
-69,-64,-63,-87,-69,-81,-66,-71,F06
-70,-66,-65,-89,-68,-79,-69,-70,F06
-68,-66,-63,-85,-68,-82,-69,-70,F06
-70,-67,-65,-84,-67,-86,-68,-70,F06
-69,-71,-65,-87,-68,-81,-70,-70,F06
-68,-68,-63,-88,-64,-84,-69,-70,F06
-68,-68,-63,-88,-64,-84,-69,-70,F06
-69,-68,-63,-89,-67,-80,-69,-71,F06
-70,-68,-73,-86,-68,-80,-70,-69,F06
-70,-67,-64,-88,-70,-80,-69,-69,F06
-70,-67,-64,-88,-70,-80,-69,-69,F06
-72,-66,-64,-88,-68,-82,-70,-67,F06
-69,-67,-64,-87,-67,-81,-70,-70,F06
