timestamp,CSG518-1,CSG518-2,CSG518-3,CSG518-4,CSG518-5,CSG518-6,CSG518-7,CSG518-8,grid
8575937,-74,-77,-73,-79,-54,-80,-65,-82,G04
8581266,-77,-74,-72,-78,-52,-82,-68,-83,G04
8590593,-73,-74,-80,-82,-53,-78,-68,-71,G04
7931983,-69,-85,-73,-77,-68,-77,-66,-58,G05
7931983,-69,-85,-73,-77,-68,-77,-66,-58,G05
7937310,-68,-83,-72,-75,-63,-77,-67,-56,G05
7946638,-67,-84,-72,-76,-63,-76,-66,-58,G05
7951965,-68,-86,-71,-76,-61,-77,-67,-57,G05
7957294,-67,-83,-71,-75,-65,-77,-64,-58,G05
7962622,-68,-85,-72,-73,-65,-76,-66,-55,G05
7962622,-68,-85,-72,-73,-65,-76,-66,-55,G05
7967949,-67,-87,-71,-74,-64,-77,-67,-58,G05
7977279,-75,-83,-70,-75,-65,-76,-67,-57,G05
7982607,-68,-82,-70,-75,-65,-77,-67,-57,G05
7987938,-69,-86,-69,-76,-67,-76,-66,-57,G05
7987938,-69,-86,-69,-76,-67,-76,-66,-57,G05
7993268,-68,-81,-70,-76,-66,-76,-67,-57,G05
8002599,-68,-80,-70,-76,-63,-77,-64,-58,G05
8007931,-68,-85,-74,-77,-65,-76,-66,-57,G05
8007931,-68,-85,-74,-77,-65,-76,-66,-57,G05
8013260,-68,-86,-70,-76,-65,-77,-65,-57,G05
8022587,-68,-87,-71,-76,-64,-77,-66,-57,G05
8027916,-65,-90,-70,-77,-64,-77,-64,-58,G05
8033244,-68,-89,-69,-75,-67,-77,-67,-58,G05
8033244,-68,-89,-69,-75,-67,-77,-67,-58,G05
8038574,-68,-83,-69,-76,-63,-85,-65,-58,G05
8047901,-69,-87,-71,-73,-65,-78,-66,-58,G05
8053230,-65,-87,-73,-74,-62,-79,-72,-56,G05
8058560,-65,-88,-73,-73,-59,-82,-75,-58,G05
8063890,-67,-86,-71,-77,-62,-80,-77,-58,G05
8069219,-65,-79,-67,-76,-64,-79,-71,-58,G05
8069219,-65,-79,-67,-76,-64,-79,-71,-58,G05
8074548,-63,-85,-69,-74,-61,-81,-70,-61,G05
8083879,-72,-81,-71,-78,-61,-78,-70,-59,G05
8089206,-67,-86,-68,-74,-61,-77,-70,-58,G05
8089206,-67,-86,-68,-74,-61,-77,-70,-58,G05
8094535,-69,-87,-69,-73,-58,-79,-72,-58,G05
8103863,-69,-83,-71,-72,-59,-79,-72,-57,G05
8109192,-70,-89,-74,-72,-60,-84,-72,-59,G05
8109192,-70,-89,-74,-72,-60,-84,-72,-59,G05
8114523,-68,-85,-69,-72,-61,-82,-72,-60,G05
8123853,-68,-87,-70,-72,-60,-80,-72,-57,G05
8129182,-67,-83,-70,-71,-59,-82,-73,-58,G05
8134511,-68,-89,-70,-72,-60,-79,-72,-58,G05
8134511,-68,-89,-70,-72,-60,-79,-72,-58,G05
8139839,-68,-89,-71,-72,-60,-78,-72,-58,G05
8149166,-68,-84,-70,-71,-59,-79,-72,-57,G05
8154496,-69,-85,-71,-72,-59,-80,-72,-57,G05
8154496,-69,-85,-71,-72,-59,-80,-72,-57,G05
8159826,-70,-86,-70,-72,-60,-79,-68,-57,G05
8159826,-70,-86,-70,-72,-60,-79,-68,-57,G05
8170155,-71,-84,-70,-72,-60,-80,-71,-58,G05
8170155,-71,-84,-70,-72,-60,-80,-71,-58,G05
8180487,-71,-84,-71,-74,-59,-81,-73,-59,G05
8189814,-70,-85,-69,-71,-60,-82,-73,-58,G05
8195141,-69,-84,-71,-72,-60,-80,-71,-58,G05
8195141,-69,-84,-71,-72,-60,-80,-71,-58,G05
8200470,-70,-80,-69,-73,-60,-79,-72,-58,G05
8209798,-69,-85,-69,-72,-59,-81,-72,-56,G05
8215126,-70,-86,-68,-72,-61,-84,-71,-57,G05
8215126,-70,-86,-68,-72,-61,-84,-71,-57,G05
8220456,-69,-85,-69,-71,-60,-83,-72,-57,G05
7525547,-75,-73,-68,-88,-68,-78,-80,-81,G06
7530874,-77,-75,-67,-87,-71,-77,-82,-81,G06
7530874,-77,-75,-67,-87,-71,-77,-82,-81,G06
7536201,-75,-76,-68,-84,-69,-78,-79,-86,G06
7545528,-74,-75,-68,-83,-69,-79,-78,-80,G06
7550856,-73,-75,-68,-94,-72,-80,-81,-79,G06
7556183,-76,-74,-66,-93,-71,-81,-80,-82,G06
7556183,-76,-74,-66,-93,-71,-81,-80,-82,G06
7561512,-79,-74,-66,-88,-70,-80,-80,-81,G06
7570839,-75,-74,-68,-91,-71,-79,-80,-81,G06
7576167,-74,-76,-68,-87,-76,-81,-80,-82,G06
7576167,-74,-76,-68,-87,-76,-81,-80,-82,G06
7581495,-72,-81,-68,-89,-73,-79,-81,-82,G06
7590825,-73,-81,-68,-89,-72,-81,-78,-81,G06
7596155,-76,-77,-66,-87,-72,-78,-82,-81,G06
7596155,-76,-77,-66,-87,-72,-78,-82,-81,G06
7601484,-73,-79,-66,-85,-69,-80,-84,-81,G06
7610814,-75,-74,-67,-87,-75,-80,-79,-81,G06
7616141,-76,-75,-68,-86,-72,-81,-83,-82,G06
7621470,-73,-76,-69,-94,-67,-80,-81,-84,G06
7621470,-73,-76,-69,-94,-67,-80,-81,-84,G06
7626798,-73,-77,-67,-92,-72,-79,-79,-80,G06
7636126,-74,-76,-68,-94,-71,-82,-79,-80,G06
7641458,-72,-75,-64,-88,-75,-80,-79,-78,G06
7641458,-72,-75,-64,-88,-75,-80,-79,-78,G06
7646787,-72,-75,-66,-87,-73,-81,-79,-80,G06
7656115,-73,-75,-67,-88,-76,-80,-81,-81,G06
7661442,-73,-77,-66,-88,-76,-79,-79,-81,G06
7666770,-74,-74,-66,-91,-76,-79,-79,-80,G06
7672100,-72,-82,-67,-92,-72,-81,-80,-82,G06
7672100,-72,-82,-67,-92,-72,-81,-80,-82,G06
7677430,-74,-75,-69,-86,-75,-78,-79,-81,G06
7686760,-77,-74,-68,-94,-73,-81,-82,-77,G06
7692089,-72,-70,-68,-95,-73,-80,-79,-79,G06
7697417,-71,-76,-70,-86,-73,-81,-80,-83,G06
7697417,-71,-76,-70,-86,-73,-81,-80,-83,G06
7702745,-73,-75,-70,-90,-69,-83,-81,-78,G06
7712073,-75,-74,-70,-87,-71,-79,-82,-81,G06
7717401,-72,-76,-67,-85,-72,-77,-76,-80,G06
7717401,-72,-76,-67,-85,-72,-77,-76,-80,G06
7722729,-74,-75,-69,-86,-73,-80,-82,-82,G06
7732058,-75,-71,-70,-86,-71,-81,-79,-80,G06
7737386,-72,-74,-67,-89,-72,-78,-81,-80,G06
7742713,-71,-74,-69,-89,-80,-80,-82,-80,G06
7742713,-71,-74,-69,-89,-80,-80,-82,-80,G06
7748041,-70,-74,-67,-92,-73,-81,-81,-76,G06
7757368,-75,-74,-68,-91,-75,-77,-81,-79,G06
7762696,-75,-74,-65,-90,-70,-80,-79,-81,G06
7762696,-75,-74,-65,-90,-70,-80,-79,-81,G06
7768026,-75,-74,-67,-88,-74,-80,-84,-81,G06
7777355,-75,-72,-69,-89,-74,-82,-79,-81,G06
7782683,-74,-74,-68,-87,-75,-80,-81,-80,G06
7782683,-74,-74,-68,-87,-75,-80,-81,-80,G06
7788013,-74,-74,-68,-91,-73,-79,-79,-82,G06
7797341,-71,-73,-67,-91,-73,-80,-79,-79,G06
7802668,-73,-72,-67,-92,-72,-79,-78,-76,G06
7807996,-72,-74,-68,-93,-74,-79,-81,-78,G06
7807996,-72,-74,-68,-93,-74,-79,-81,-78,G06
7813323,-74,-73,-69,-90,-75,-80,-82,-83,G06
7133448,-65,-75,-69,-88,-72,-79,-79,-75,G07
7138778,-66,-79,-76,-89,-72,-81,-81,-76,G07
7144106,-66,-76,-68,-90,-71,-81,-84,-75,G07
7144106,-66,-76,-68,-90,-71,-81,-84,-75,G07
7149434,-66,-79,-68,-87,-71,-80,-83,-76,G07
7158761,-65,-77,-68,-87,-74,-80,-86,-74,G07
7164088,-66,-76,-68,-88,-75,-80,-83,-75,G07
7169416,-65,-80,-69,-90,-73,-81,-83,-74,G07
7169416,-65,-80,-69,-90,-73,-81,-83,-74,G07
7174746,-65,-81,-68,-88,-73,-80,-80,-74,G07
7184073,-65,-81,-68,-89,-72,-80,-81,-75,G07
7189401,-66,-83,-68,-89,-72,-81,-80,-76,G07
7194728,-64,-84,-69,-92,-74,-76,-82,-75,G07
7194728,-64,-84,-69,-92,-74,-76,-82,-75,G07
7200056,-65,-85,-70,-89,-73,-80,-80,-75,G07
7209384,-66,-80,-68,-90,-74,-81,-86,-81,G07
7214710,-65,-79,-69,-88,-72,-81,-83,-75,G07
7214710,-65,-79,-69,-88,-72,-81,-83,-75,G07
7220038,-66,-81,-69,-88,-74,-81,-83,-75,G07
7229366,-66,-77,-69,-88,-73,-81,-82,-75,G07
7234694,-66,-81,-67,-90,-74,-81,-86,-80,G07
7240022,-64,-79,-67,-90,-74,-80,-82,-75,G07
7240022,-64,-79,-67,-90,-74,-80,-82,-75,G07
7245350,-65,-78,-67,-88,-72,-80,-83,-75,G07
7254677,-65,-80,-68,-90,-76,-79,-84,-73,G07
7260006,-66,-83,-68,-88,-76,-79,-81,-74,G07
7260006,-66,-83,-68,-88,-76,-79,-81,-74,G07
7265334,-66,-80,-68,-91,-74,-80,-78,-73,G07
7274662,-66,-83,-68,-89,-74,-78,-80,-80,G07
7279991,-64,-84,-68,-90,-72,-81,-81,-76,G07
7285322,-65,-82,-67,-86,-73,-79,-81,-76,G07
7290653,-65,-79,-71,-84,-72,-81,-81,-75,G07
7290653,-65,-79,-71,-84,-72,-81,-81,-75,G07
7295981,-65,-81,-69,-90,-74,-81,-81,-73,G07
7305310,-66,-83,-68,-83,-74,-79,-80,-75,G07
7310639,-66,-80,-67,-86,-72,-80,-81,-79,G07
7315967,-66,-79,-68,-88,-76,-80,-78,-75,G07
7321294,-66,-79,-68,-87,-75,-79,-78,-75,G07
7326624,-66,-80,-70,-88,-73,-81,-79,-75,G07
7326624,-66,-80,-70,-88,-73,-81,-79,-75,G07
7331954,-65,-77,-69,-86,-74,-77,-80,-74,G07
7341285,-65,-80,-68,-88,-74,-78,-79,-76,G07
7346615,-65,-81,-67,-89,-73,-82,-80,-81,G07
7351944,-66,-81,-69,-84,-74,-80,-82,-74,G07
7357272,-66,-81,-71,-88,-74,-77,-80,-74,G07
7362602,-65,-85,-69,-90,-73,-80,-81,-75,G07
7362602,-65,-85,-69,-90,-73,-80,-81,-75,G07
7367932,-64,-80,-68,-79,-78,-80,-83,-75,G07
7377259,-65,-80,-68,-87,-73,-85,-84,-72,G07
7382589,-66,-83,-67,-88,-73,-82,-80,-75,G07
7387919,-66,-82,-66,-86,-72,-81,-83,-77,G07
7387919,-66,-82,-66,-86,-72,-81,-83,-77,G07
7393248,-66,-76,-68,-83,-71,-81,-83,-75,G07
7402576,-66,-78,-69,-81,-71,-80,-85,-72,G07
7407903,-66,-77,-67,-86,-72,-82,-81,-76,G07
7413231,-66,-78,-65,-87,-71,-80,-81,-76,G07
7413231,-66,-78,-65,-87,-71,-80,-81,-76,G07
7418561,-67,-78,-68,-88,-79,-80,-79,-75,G07
7427889,-63,-82,-67,-86,-72,-79,-83,-75,G07
6786628,-62,-73,-69,-79,-70,-89,-90,-95,G08
6791955,-62,-74,-71,-79,-70,-88,-89,-95,G08
6797285,-62,-72,-68,-82,-71,-84,-83,-92,G08
6797285,-62,-72,-68,-82,-71,-84,-83,-92,G08
6802614,-66,-72,-69,-80,-68,-90,-87,-95,G08
6811943,-59,-70,-71,-79,-69,-86,-87,-87,G08
6817270,-60,-70,-70,-82,-73,-87,-87,-84,G08
6822597,-58,-71,-69,-81,-72,-90,-84,-89,G08
6822597,-58,-71,-69,-81,-72,-90,-84,-89,G08
6827927,-60,-69,-70,-81,-71,-88,-82,-85,G08
6837255,-61,-70,-69,-79,-73,-84,-86,-89,G08
6842585,-61,-71,-70,-80,-71,-90,-80,-87,G08
6842585,-61,-71,-70,-80,-71,-90,-80,-87,G08
6847915,-62,-70,-70,-80,-71,-90,-84,-88,G08
6857244,-70,-73,-70,-82,-72,-90,-88,-89,G08
6862574,-59,-71,-67,-78,-71,-91,-79,-90,G08
6867903,-62,-71,-70,-76,-68,-91,-79,-90,G08
6873231,-63,-71,-70,-80,-71,-86,-83,-88,G08
6873231,-63,-71,-70,-80,-71,-86,-83,-88,G08
6878561,-60,-71,-69,-82,-74,-88,-86,-91,G08
6887889,-61,-69,-69,-82,-71,-92,-79,-88,G08
6893220,-61,-69,-69,-82,-72,-90,-81,-89,G08
6898548,-60,-70,-69,-84,-72,-93,-85,-86,G08
6903877,-60,-69,-68,-78,-73,-90,-80,-86,G08
6903877,-60,-69,-68,-78,-73,-90,-80,-86,G08
6909206,-57,-71,-70,-79,-72,-92,-86,-93,G08
6918535,-73,-70,-70,-78,-72,-92,-79,-92,G08
6923867,-60,-69,-69,-81,-72,-91,-80,-88,G08
6923867,-60,-69,-69,-81,-72,-91,-80,-88,G08
6929196,-59,-70,-70,-81,-72,-94,-80,-85,G08
6938524,-59,-71,-68,-80,-74,-91,-83,-93,G08
6943852,-60,-71,-69,-80,-73,-93,-80,-88,G08
6949180,-60,-70,-68,-81,-72,-92,-79,-95,G08
6949180,-60,-70,-68,-81,-72,-92,-79,-95,G08
6954509,-58,-70,-70,-80,-73,-89,-80,-91,G08
6963837,-59,-71,-69,-84,-67,-91,-81,-90,G08
6969168,-62,-71,-70,-80,-67,-91,-89,-89,G08
6969168,-62,-71,-70,-80,-67,-91,-89,-89,G08
6974500,-59,-71,-72,-80,-65,-84,-85,-88,G08
6974500,-59,-71,-72,-80,-65,-84,-85,-88,G08
6984828,-59,-73,-68,-86,-68,-93,-85,-94,G08
6984828,-59,-73,-68,-86,-68,-93,-85,-94,G08
6995158,-59,-72,-68,-83,-64,-90,-86,-85,G08
7004485,-59,-71,-71,-85,-68,-90,-85,-88,G08
7009815,-58,-71,-71,-86,-66,-92,-86,-86,G08
7009815,-58,-71,-71,-86,-66,-92,-86,-86,G08
7015143,-59,-69,-71,-81,-67,-91,-87,-88,G08
7015143,-59,-69,-71,-81,-67,-91,-87,-88,G08
7025474,-60,-72,-72,-81,-68,-89,-84,-86,G08
7034803,-70,-78,-82,-84,-68,-97,-87,-77,G08
7040133,-62,-72,-69,-84,-65,-90,-89,-80,G08
7040133,-62,-72,-69,-84,-65,-90,-89,-80,G08
7045464,-60,-69,-72,-85,-64,-95,-91,-79,G08
7054793,-60,-71,-72,-83,-65,-95,-90,-78,G08
7060125,-59,-70,-72,-82,-71,-94,-87,-80,G08
7060125,-59,-70,-72,-82,-71,-94,-87,-80,G08
7065456,-60,-72,-71,-79,-66,-90,-84,-80,G08
7065456,-60,-72,-71,-79,-66,-90,-84,-80,G08
7075791,-61,-74,-72,-83,-64,-89,-87,-78,G08
10358370,-84,-85,-80,-85,-67,-73,-86,-89,H00
10363700,-80,-83,-84,-79,-66,-76,-83,-97,H00
10369027,-82,-86,-79,-82,-67,-76,-90,-92,H00
10374355,-83,-87,-81,-81,-68,-77,-84,-95,H00
10374355,-83,-87,-81,-81,-68,-77,-84,-95,H00
10379684,-78,-83,-82,-80,-67,-75,-94,-93,H00
10389013,-81,-89,-86,-80,-65,-76,-82,-92,H00
10394340,-81,-85,-83,-82,-67,-76,-84,-93,H00
10394340,-81,-85,-83,-82,-67,-76,-84,-93,H00
10399668,-81,-85,-80,-80,-69,-74,-87,-94,H00
10408997,-82,-85,-86,-80,-68,-76,-84,-96,H00
10414328,-81,-84,-79,-79,-65,-76,-85,-96,H00
10419658,-84,-84,-79,-83,-68,-77,-84,-96,H00
10419658,-84,-84,-79,-83,-68,-77,-84,-96,H00
10424988,-84,-85,-78,-81,-67,-76,-88,-93,H00
10434318,-83,-84,-77,-81,-66,-72,-83,-94,H00
10439647,-85,-84,-77,-80,-66,-76,-83,-92,H00
10444974,-84,-81,-77,-79,-65,-74,-86,-94,H00
10444974,-84,-81,-77,-79,-65,-74,-86,-94,H00
10450305,-83,-79,-77,-83,-66,-74,-86,-92,H00
10459636,-78,-83,-76,-88,-68,-76,-85,-86,H00
10464965,-85,-82,-76,-79,-69,-74,-84,-91,H00
10470293,-80,-92,-83,-79,-70,-79,-90,-89,H00
10470293,-80,-92,-83,-79,-70,-79,-90,-89,H00
10475624,-85,-86,-81,-84,-74,-78,-76,-89,H00
10484953,-86,-84,-78,-82,-67,-77,-76,-93,H00
10490282,-82,-82,-76,-82,-66,-76,-84,-90,H00
10495613,-83,-84,-76,-79,-70,-74,-82,-95,H00
10495613,-83,-84,-76,-79,-70,-74,-82,-95,H00
10500943,-82,-83,-78,-80,-68,-75,-82,-94,H00
10510274,-80,-84,-80,-81,-65,-73,-81,-94,H00
10515603,-80,-85,-77,-81,-67,-78,-81,-92,H00
10520935,-85,-84,-78,-81,-68,-74,-84,-97,H00
10520935,-85,-84,-78,-81,-68,-74,-84,-97,H00
10526266,-82,-84,-76,-82,-68,-75,-82,-90,H00
10535595,-83,-85,-79,-81,-68,-76,-81,-91,H00
10540924,-83,-85,-79,-83,-69,-75,-79,-90,H00
10546254,-82,-85,-80,-79,-67,-75,-81,-92,H00
10551583,-85,-85,-77,-81,-65,-76,-83,-93,H00
10551583,-85,-85,-77,-81,-65,-76,-83,-93,H00
10556911,-85,-84,-78,-81,-67,-75,-83,-94,H00
10566239,-84,-85,-77,-80,-66,-76,-82,-96,H00
10571567,-86,-85,-79,-83,-67,-76,-87,-92,H00
10576896,-87,-84,-76,-84,-66,-75,-83,-93,H00
10582226,-83,-85,-77,-81,-67,-76,-82,-90,H00
10582226,-83,-85,-77,-81,-67,-76,-82,-90,H00
10587556,-83,-83,-77,-81,-66,-76,-83,-93,H00
10596886,-88,-84,-78,-83,-70,-75,-84,-94,H00
10602214,-85,-84,-78,-79,-70,-76,-81,-93,H00
10602214,-85,-84,-78,-79,-70,-76,-81,-93,H00
10607543,-83,-83,-78,-90,-70,-76,-78,-92,H00
10616874,-83,-85,-78,-74,-72,-74,-80,-89,H00
10622202,-83,-86,-80,-81,-71,-75,-81,-93,H00
10622202,-83,-86,-80,-81,-71,-75,-81,-93,H00
10627533,-82,-85,-80,-80,-70,-75,-79,-94,H00
10636862,-84,-85,-81,-78,-70,-75,-83,-93,H00
10642190,-85,-84,-77,-85,-69,-76,-85,-94,H00
10647518,-88,-84,-78,-81,-69,-76,-81,-93,H00
10647518,-88,-84,-78,-81,-69,-76,-81,-93,H00
10706176,-72,-83,-75,-82,-64,-83,-74,-93,H01
10711504,-70,-82,-77,-82,-66,-83,-73,-95,H01
10716835,-72,-82,-75,-84,-66,-84,-73,-95,H01
10716835,-72,-82,-75,-84,-66,-84,-73,-95,H01
10722165,-72,-82,-75,-83,-66,-83,-74,-94,H01
10731497,-73,-83,-75,-82,-65,-85,-75,-92,H01
10736828,-71,-82,-74,-83,-68,-83,-75,-94,H01
10736828,-71,-82,-74,-83,-68,-83,-75,-94,H01
10742161,-71,-79,-74,-81,-68,-83,-75,-94,H01
10742161,-71,-79,-74,-81,-68,-83,-75,-94,H01
10752489,-71,-83,-75,-82,-66,-84,-76,-92,H01
10761819,-73,-87,-72,-83,-66,-84,-76,-88,H01
10767150,-71,-85,-74,-83,-65,-86,-77,-92,H01
10767150,-71,-85,-74,-83,-65,-86,-77,-92,H01
10772480,-75,-82,-74,-82,-65,-83,-73,-94,H01
10781810,-71,-85,-75,-79,-65,-82,-76,-93,H01
10787141,-72,-86,-76,-84,-63,-82,-77,-93,H01
10787141,-72,-86,-76,-84,-63,-82,-77,-93,H01
10792469,-72,-84,-76,-88,-65,-84,-80,-91,H01
10801798,-70,-86,-76,-82,-66,-83,-77,-93,H01
10807126,-69,-82,-76,-88,-65,-83,-76,-95,H01
10812456,-72,-83,-75,-88,-65,-78,-74,-92,H01
10817783,-71,-83,-74,-78,-65,-83,-75,-93,H01
10817783,-71,-83,-74,-78,-65,-83,-75,-93,H01
10823113,-73,-83,-75,-84,-64,-81,-76,-94,H01
10832446,-71,-83,-76,-86,-64,-85,-76,-93,H01
10837775,-73,-80,-75,-85,-65,-84,-76,-91,H01
10837775,-73,-80,-75,-85,-65,-84,-76,-91,H01
10843107,-72,-81,-73,-84,-65,-86,-73,-90,H01
10852438,-71,-82,-73,-84,-66,-81,-75,-94,H01
10857767,-72,-81,-74,-82,-66,-84,-72,-91,H01
10863097,-72,-87,-75,-84,-65,-82,-73,-89,H01
10863097,-72,-87,-75,-84,-65,-82,-73,-89,H01
10868426,-74,-82,-73,-83,-66,-83,-76,-95,H01
10877759,-73,-81,-78,-81,-66,-83,-76,-92,H01
10883087,-72,-83,-75,-84,-64,-83,-75,-92,H01
10888419,-71,-82,-77,-83,-66,-85,-75,-91,H01
10888419,-71,-82,-77,-83,-66,-85,-75,-91,H01
10893751,-72,-83,-76,-85,-68,-82,-75,-92,H01
10903078,-71,-81,-81,-85,-64,-81,-76,-92,H01
10908407,-72,-81,-76,-85,-65,-81,-76,-93,H01
10908407,-72,-81,-76,-85,-65,-81,-76,-93,H01
10913737,-71,-84,-77,-84,-66,-78,-76,-93,H01
10923066,-71,-81,-76,-84,-65,-83,-75,-95,H01
10928395,-71,-81,-77,-84,-65,-82,-74,-93,H01
10928395,-71,-81,-77,-84,-65,-82,-74,-93,H01
10933725,-71,-83,-76,-85,-64,-78,-76,-94,H01
10943054,-70,-83,-76,-83,-70,-83,-76,-95,H01
10948383,-71,-83,-77,-85,-64,-81,-75,-95,H01
10953713,-74,-81,-79,-82,-69,-82,-72,-94,H01
10959043,-72,-91,-77,-83,-67,-83,-76,-97,H01
10959043,-72,-91,-77,-83,-67,-83,-76,-97,H01
10964372,-72,-86,-76,-84,-66,-82,-85,-93,H01
10973700,-73,-85,-76,-84,-65,-83,-80,-96,H01
10979033,-72,-88,-74,-84,-64,-83,-74,-92,H01
10979033,-72,-88,-74,-84,-64,-83,-74,-92,H01
10984362,-72,-89,-73,-83,-63,-84,-71,-92,H01
10993693,-73,-88,-74,-82,-64,-85,-76,-92,H01
10999025,-72,-90,-75,-82,-63,-84,-74,-93,H01
11085682,-79,-90,-89,-68,-58,-79,-75,-81,H02
11091011,-75,-89,-91,-66,-58,-82,-74,-81,H02
11096339,-76,-85,-85,-67,-58,-82,-75,-81,H02
11096339,-76,-85,-85,-67,-58,-82,-75,-81,H02
11101669,-79,-87,-88,-65,-57,-80,-74,-80,H02
11110998,-79,-93,-84,-66,-58,-82,-73,-80,H02
11116326,-77,-83,-87,-67,-58,-83,-74,-81,H02
11116326,-77,-83,-87,-67,-58,-83,-74,-81,H02
11121655,-76,-86,-83,-66,-72,-83,-73,-80,H02
11130985,-77,-91,-87,-67,-57,-83,-73,-79,H02
11136317,-78,-89,-94,-67,-57,-82,-73,-80,H02
11141645,-76,-91,-83,-66,-58,-84,-73,-80,H02
11141645,-76,-91,-83,-66,-58,-84,-73,-80,H02
11146976,-76,-82,-87,-66,-58,-82,-76,-80,H02
11156306,-76,-82,-89,-67,-58,-82,-79,-80,H02
11161637,-75,-82,-90,-67,-58,-83,-74,-80,H02
11166965,-72,-83,-92,-67,-57,-82,-75,-79,H02
11166965,-72,-83,-92,-67,-57,-82,-75,-79,H02
11172293,-76,-84,-92,-67,-58,-83,-74,-80,H02
11181624,-77,-89,-93,-72,-57,-83,-73,-81,H02
11186956,-77,-89,-85,-67,-58,-81,-72,-80,H02
11186956,-77,-89,-85,-67,-58,-81,-72,-80,H02
11192286,-76,-89,-84,-67,-59,-82,-74,-83,H02
11201617,-77,-91,-87,-67,-57,-83,-75,-79,H02
11206945,-84,-88,-91,-67,-57,-78,-76,-79,H02
11206945,-84,-88,-91,-67,-57,-78,-76,-79,H02
11212277,-79,-90,-86,-67,-58,-81,-75,-80,H02
11221605,-82,-86,-87,-65,-58,-79,-73,-77,H02
11226932,-79,-84,-84,-66,-59,-83,-73,-80,H02
11232262,-78,-85,-86,-67,-58,-83,-74,-79,H02
11237592,-77,-83,-80,-66,-58,-83,-74,-75,H02
11237592,-77,-83,-80,-66,-58,-83,-74,-75,H02
11242920,-78,-83,-76,-67,-58,-82,-72,-81,H02
11252251,-76,-81,-79,-66,-58,-83,-73,-82,H02
11257580,-74,-76,-78,-66,-58,-83,-76,-83,H02
11257580,-74,-76,-78,-66,-58,-83,-76,-83,H02
11262911,-76,-74,-79,-67,-57,-82,-74,-83,H02
11272239,-75,-80,-79,-74,-57,-83,-73,-84,H02
11277568,-77,-79,-80,-67,-57,-84,-74,-82,H02
11277568,-77,-79,-80,-67,-57,-84,-74,-82,H02
11282898,-75,-77,-84,-66,-58,-82,-73,-79,H02
11292229,-78,-81,-89,-67,-57,-82,-74,-80,H02
11297558,-78,-82,-89,-69,-57,-81,-74,-77,H02
11302892,-77,-82,-92,-67,-58,-81,-75,-80,H02
11302892,-77,-82,-92,-67,-58,-81,-75,-80,H02
11308223,-77,-82,-83,-66,-59,-78,-74,-79,H02
11317555,-80,-80,-81,-67,-57,-83,-75,-79,H02
11322890,-78,-80,-81,-67,-56,-82,-74,-80,H02
11322890,-78,-80,-81,-67,-56,-82,-74,-80,H02
11328220,-78,-83,-82,-66,-57,-77,-74,-78,H02
11337550,-77,-83,-86,-66,-57,-82,-75,-81,H02
11342880,-76,-83,-83,-66,-57,-83,-74,-79,H02
11342880,-76,-83,-83,-66,-57,-83,-74,-79,H02
11348209,-77,-83,-84,-66,-57,-84,-75,-82,H02
11357538,-77,-82,-91,-67,-57,-80,-75,-80,H02
11362868,-72,-81,-79,-66,-57,-81,-73,-79,H02
11368196,-74,-84,-77,-70,-57,-86,-74,-79,H02
11373525,-78,-80,-87,-66,-57,-80,-76,-80,H02
11378857,-76,-84,-78,-67,-57,-83,-74,-81,H02
11474515,-76,-79,-75,-58,-57,-92,-75,-85,H03
11479842,-76,-83,-74,-58,-58,-86,-78,-84,H03
11479842,-76,-83,-74,-58,-58,-86,-78,-84,H03
11485169,-77,-85,-75,-58,-60,-88,-75,-80,H03
11494496,-77,-81,-75,-57,-59,-94,-72,-83,H03
11499823,-77,-83,-74,-59,-59,-90,-75,-83,H03
11505152,-81,-83,-75,-59,-59,-95,-82,-84,H03
11505152,-81,-83,-75,-59,-59,-95,-82,-84,H03
11510482,-78,-83,-75,-58,-59,-92,-75,-84,H03
11519809,-79,-79,-73,-58,-61,-91,-74,-83,H03
11525137,-75,-79,-71,-56,-60,-92,-74,-84,H03
11530466,-73,-77,-72,-59,-60,-94,-74,-85,H03
11530466,-73,-77,-72,-59,-60,-94,-74,-85,H03
11535794,-74,-87,-70,-56,-60,-93,-74,-85,H03
11545122,-76,-76,-73,-59,-59,-92,-75,-85,H03
11550450,-76,-75,-72,-58,-59,-94,-74,-85,H03
11555780,-75,-78,-73,-59,-57,-93,-74,-85,H03
11555780,-75,-78,-73,-59,-57,-93,-74,-85,H03
11561109,-75,-78,-69,-59,-59,-92,-76,-86,H03
11570437,-78,-77,-73,-58,-59,-93,-73,-85,H03
11575764,-77,-74,-72,-58,-60,-94,-72,-84,H03
11575764,-77,-74,-72,-58,-60,-94,-72,-84,H03
11581094,-72,-77,-72,-73,-59,-94,-74,-89,H03
11590422,-74,-78,-70,-58,-60,-92,-75,-82,H03
11595749,-77,-79,-73,-58,-59,-93,-75,-83,H03
11601078,-74,-77,-71,-58,-59,-94,-75,-84,H03
11601078,-74,-77,-71,-58,-59,-94,-75,-84,H03
11606410,-76,-78,-73,-58,-59,-93,-75,-84,H03
11615740,-74,-78,-72,-59,-59,-92,-74,-85,H03
11621067,-73,-78,-73,-59,-59,-95,-73,-84,H03
11621067,-73,-78,-73,-59,-59,-95,-73,-84,H03
11626395,-76,-79,-71,-59,-59,-94,-75,-85,H03
11635726,-76,-78,-72,-59,-59,-93,-74,-85,H03
